week_index,group,alpha,beta_mkt,beta_hml,beta_smb,sigma,week_return1,week_return4,week_return13
226,10,-6.11E-05,0.694269079,-0.108528253,0.999484739,0.009022932,0.989165884,1.001521299,1.007244433
226,11,-2.01E-05,0.017541005,-0.005715483,0.001925602,0.001875333,0.992167733,0.990783594,0.992396096
226,12,-7.84E-05,0.707858712,0.332569106,0.051973862,0.006184209,1.014930283,1.020722359,1.016816777
226,13,-0.000246994,1.401811411,-0.7642364,2.017238496,0.017249412,0.992441926,1.001824959,1.000055022
226,14,-0.000351065,0.780156241,-0.110816394,-0.22029113,0.017403917,1.011660055,0.993248387,0.989479822
226,15,-0.001005329,0.049567058,0.011156808,-0.584169814,0.02919143,1.009262214,0.99927213,0.993849061
226,16,-0.000398395,1.051613956,0.461006528,1.067521165,0.010949494,0.975238128,0.99010249,0.991195997
226,17,-0.001054679,1.394171989,1.266434745,2.669226131,0.023891912,1.023693318,1.021182436,1.022092268
226,18,-0.000606251,0.744742221,1.147855919,0.571085447,0.01368743,0.998368124,0.997513733,1.000138247
226,19,-0.00279344,0.667574573,0.352059015,0.8231645,0.060399896,0.975171216,0.98165753,1.013762923
226,20,-0.001218296,1.843336241,-1.386880734,3.12262726,0.024496179,1.020370462,1.033258158,1.027113012
226,21,-0.000835512,0.454236598,0.083461029,-0.343632564,0.014636736,1.0086294,1.005183107,1.003516474
226,22,-0.000514044,0.767438018,-0.0856749,-0.486262833,0.006916746,1.005612893,1.008494402,1.008740534
226,23,-0.002123432,-0.30368296,0.21427486,-0.066390244,0.023341469,1.006726347,1.028114546,1.016165915
226,24,-0.004492793,-0.089512312,0.879123422,0.262349436,0.046408086,1.053478479,1.043454016,1.044853553
226,25,-0.000703177,-0.127211558,0.048460746,0.10761768,0.006945427,0.994496438,0.994324463,0.995339819
226,26,-0.003822289,0.046459473,0.602762042,-0.110740609,0.035862002,1.080646385,1.040731897,1.002345882
226,27,-0.001234323,0.249194511,0.249446416,0.115528258,0.011337734,1.025966854,1.015438891,1.01217053
226,28,-0.00167971,0.110227898,-0.095634658,-0.401096186,0.014750362,1.017726815,1.003438258,1.006497436
226,29,-0.003485204,-0.222905439,0.520441169,0.271634998,0.020121774,1.031020666,1.005926356,1.003238959
226,30,-0.002768609,0.561647874,0.368619112,1.946495431,0.013882939,0.971740489,1.007494046,0.995102614
227,1,0.003093497,1.686847661,-1.942008291,0.063489502,0.01605567,0.95349078,0.954131331,0.952373589
227,2,0.012672959,1.187611913,-0.857754239,0.402126243,0.134549153,0.853563996,0.921197474,0.925001496
227,3,0.002473065,2.338417765,-0.84797517,2.992407579,0.041970964,0.923559266,0.922644065,0.921098345
227,4,0.000569476,1.138582925,0.104305145,0.88704841,0.010395907,0.976718128,0.971078437,0.968864467
227,5,0.000686192,1.373591057,-1.149502139,2.332719173,0.018057682,0.928948902,0.921370267,0.920333815
227,6,0.000276986,1.022407229,0.037846728,0.295294486,0.007464204,0.995803449,0.987927172,0.98689
227,7,0.000150406,1.091515058,0.371550918,0.643245974,0.010191929,0.976500898,0.978442714,0.979621122
227,8,0.000240751,1.843922898,1.753678276,1.35120803,0.019701857,0.961065207,0.964726501,0.966783673
227,9,-1.11E-05,0.605926243,0.235036173,0.168801534,0.006142155,0.97437927,0.983835999,0.988455854
227,10,-0.000141262,1.056267756,-0.133093292,1.600284962,0.011348061,0.943151532,0.971652056,0.967599834
227,11,-2.43E-05,0.015883478,-0.004274876,0.003078411,0.001849227,1.002422582,1.000515876,0.999485557
227,12,-0.000239692,1.785887109,0.460517024,0.433664104,0.016567453,0.981583726,0.975737325,0.983683721
227,13,-0.000185004,0.91056533,0.119072785,-0.494857297,0.007082726,0.99575341,0.994751438,0.993958933
227,14,-0.001853553,0.843046642,0.10704764,0.501168459,0.060170512,0.920678119,0.928028749,0.933833359
227,15,-0.000814498,1.871149975,-1.429935252,3.083947019,0.024759132,0.903640759,0.904691868,0.918089595
227,16,-0.001062891,1.654449187,0.471611654,0.166360693,0.030438599,0.973384289,0.961706458,0.945692172
227,17,-0.000341052,1.106994482,0.335559742,0.459676949,0.009340398,0.990413825,0.981679431,0.979774825
227,18,-0.000569514,0.342737759,-0.087814648,-0.471949579,0.011906843,0.991975288,0.99219946,0.98947607
227,19,-0.002399783,0.052979942,0.166667692,-0.378697595,0.045589812,0.947786432,0.961397855,0.954967892
227,20,-0.001430095,-0.146833776,-0.304796359,-0.012450418,0.024807459,0.975095984,0.973644388,0.9776021
227,21,-0.00139118,-0.03516607,0.233921255,-0.25906986,0.021590701,0.994167885,0.969467362,0.968063202
227,22,-0.000893519,0.826877582,2.154487505,1.190441381,0.013745093,0.959791594,0.963592883,0.960969508
227,23,-0.000805556,0.228994188,0.039210279,-0.20339669,0.012267428,0.994368554,0.991760509,0.990654406
227,24,-0.00213765,-0.014923991,-0.083152801,-0.407083264,0.025318664,0.971118666,0.968115772,0.971124455
227,25,-0.000699258,-0.109154746,0.001339817,0.090883604,0.006811874,0.989488454,0.994643364,0.995889621
227,26,-0.001510073,0.302367339,-0.035368538,-0.460920331,0.013399927,0.994306497,0.99059903,0.990448977
227,27,-0.001941069,1.112817202,0.138496548,2.765966925,0.016825393,0.945406573,0.930202351,0.931572931
227,28,-0.00121791,0.273974552,-0.053923612,1.367003107,0.010012226,0.970971138,0.980026278,0.986313812
227,29,-0.004447711,0.129423435,1.052661688,-0.056510385,0.035562826,0.970761122,0.953735799,0.947729472
227,30,-0.002559968,-0.200777969,0.31381901,0.269896774,0.017047598,0.968391439,0.981481011,0.980897391
228,1,0.003801429,1.379769865,-0.555155875,1.809205261,0.019598252,1.028303402,1.0385473,1.037913419
228,2,0.002397066,1.872006139,1.465632992,1.088121379,0.017600266,1.031776594,1.037608388,1.038086862
228,3,0.000679084,1.211172308,0.055225831,0.200392227,0.007334241,1.019926517,1.015900337,1.015375251
228,4,0.011927592,1.619825134,-0.571410571,0.730786152,0.136549476,1.014503941,1.046158019,1.025732758
228,5,0.003206165,2.265730596,-1.334673117,3.191301712,0.040545233,1.063937159,1.097493016,1.097102306
228,6,0.001862594,0.23154621,-0.551057085,-0.80474979,0.024561197,1.04043139,1.000276467,0.999930391
228,7,0.000727205,1.42040546,-0.41309316,-0.12830066,0.011002383,1.023464281,1.014873714,1.019887624
228,8,0.002348906,1.625244209,0.656254905,0.191126838,0.037901917,1.041721539,1.017212886,1.018971617
228,9,0.001301371,-0.303393963,-0.371521439,-0.302067791,0.021734671,0.980024052,0.99284568,0.992147628
228,10,0.001034867,0.687354464,0.022724354,-0.629822108,0.019504021,1.005227574,1.009506607,1.002322636
228,11,0.000382578,1.085225554,0.273043502,1.060461863,0.009333304,1.030288271,1.030237757,1.032783974
228,12,0.000447713,1.431596493,-0.496586804,1.221559827,0.01309408,1.040284171,1.036368075,1.037690609
228,13,0.000140547,0.626279561,0.341581529,0.126140527,0.006185953,1.011390595,1.015894333,1.015809835
228,14,0.000304305,0.750211275,0.794162308,0.420734434,0.015132824,0.999837181,1.003659495,1.001588779
228,15,9.35E-05,0.912468862,-0.005885336,-0.51441518,0.007161259,1.002700862,1.009345021,1.010999832
228,16,0.000287616,-0.15093502,0.139960587,-0.224138564,0.030618632,1.011498044,0.998341327,0.991859568
228,17,-2.11E-05,0.012744939,-0.003487167,0.00459964,0.001811921,1.001442609,1.000323533,1.001598238
228,18,-0.000247304,0.933151063,-0.044091684,1.542039811,0.012222019,1.048183385,1.044309269,1.037971943
228,19,-0.00030689,0.873932945,1.582099716,0.948481138,0.014450345,0.996539206,1.002251715,0.997926504
228,20,-0.00040884,0.122817691,0.055702451,-0.149732595,0.014035576,0.991540485,0.989967014,1.001539003
228,21,-0.000626553,1.422843316,-0.340658607,2.551660387,0.016837606,1.0546194,1.056652823,1.068348113
228,22,-0.002410625,0.636848085,-0.126385213,0.230048937,0.062358631,1.021975882,1.00954495,1.027765418
228,23,-0.001135584,1.709870305,-1.074910026,3.216158248,0.023508334,1.060345368,1.084987855,1.084190664
228,24,-0.000573161,0.481127796,0.055961507,1.433286995,0.010874184,1.027017228,1.024281257,1.021655087
228,25,-0.000689735,0.166304001,0.011983696,-0.167291747,0.012203347,0.992639724,1.002473898,0.997296941
228,26,-0.002794409,-0.323335467,0.376262968,0.105650471,0.046427394,1.01379353,1.014207594,1.009893847
228,27,-0.000676723,-0.060961289,-0.028111598,0.052066941,0.006724079,1.002795816,1.000523946,1.000011459
228,28,-0.001326457,0.267394893,0.338021284,-0.071229713,0.01165083,0.984633196,0.992079722,0.988000871
228,29,-0.001371231,0.560944009,0.066902173,0.704680673,0.008112633,1.038125156,1.030653544,1.025585701
228,30,-0.02768862,0.62248158,0.328485828,0.708111876,0.012420158,0.954259203,0.989351388,1.019504567
229,1,0.002112273,1.853641198,-2.022415191,0.570771636,0.020007149,1.0127099,1.019747515,1.018636166
229,2,0.000741273,1.092394928,0.128729344,0.471894174,0.007792135,1.008478421,1.008516379,1.007140953
229,3,0.01147501,1.573309075,-0.699268348,0.724820093,0.131624888,0.968750097,0.978236687,0.963197208
229,4,0.002217684,2.187595945,-2.072696888,2.88567617,0.041532823,1.038208215,1.031165642,1.040015286
229,5,0.000462591,1.219314249,-0.624662178,1.435729293,0.012519801,1.017403678,1.015236535,1.013868659
229,6,0.000398453,1.284222232,-0.233689168,0.191790541,0.010828091,1.006059379,1.010680202,1.012217444
229,7,0.000440205,1.367616409,-0.325787274,0.075319082,0.012029711,1.01285109,1.013745295,1.013037194
229,8,0.000794848,1.093320281,0.052588933,2.630461386,0.02230026,1.021515703,1.018950174,1.024788853
229,9,0.000204908,0.637283203,0.365931414,0.04570086,0.006178116,1.005039359,0.999477419,1.00155095
229,10,0.000544228,1.96019358,1.764351577,1.146456599,0.017297097,1.009166027,0.995006424,0.994114367
229,11,4.37E-05,0.956149564,-0.100396931,-0.208462287,0.00676873,1.008083209,1.007820528,1.008526445
229,12,5.75E-05,1.235370684,0.271099886,0.883671349,0.009824547,1.014495914,1.013198748,1.012725527
229,13,-0.000205823,0.32678082,-0.432034645,-0.630525281,0.020338372,1.00162507,1.006492232,1.005626751
229,14,-2.88E-05,0.013538733,0.000150004,0.00643427,0.001825462,1.004850543,1.001953875,0.999921699
229,15,-0.001215243,0.23574082,-0.602520998,0.332777723,0.060196848,1.044456393,1.033311097,1.036931425
229,16,-0.000452055,0.300733735,-0.182215163,-0.46519425,0.012666759,1.005203044,0.998983022,1.001973205
229,17,-0.000561348,0.160004425,0.040907309,1.984463673,0.011598353,1.009664646,1.012855713,1.013163084
229,18,-0.000461758,0.463799723,0.222808633,0.890263165,0.0083925,1.012539398,1.018410562,1.014385633
229,19,-0.002148984,0.8127448,0.478466699,0.340559597,0.038191676,1.081154032,1.059706285,1.050952403
229,20,-0.001488792,-0.294335161,-0.271826469,-0.078737394,0.025895294,0.993172235,1.004657607,1.008742662
229,21,-0.001552286,1.68613714,-1.158564133,3.205102314,0.024164352,1.035987838,1.024944459,1.033654608
229,22,-0.001953076,0.914867658,0.883075753,-0.3799647,0.028719633,1.036567955,1.010950162,1.002993422
229,23,-0.000458019,-0.052934182,-0.096170633,0.040213283,0.00655729,1.004461918,1.005170968,1.002095081
229,24,-0.000767861,0.350704729,0.176161856,-0.382603205,0.010338738,1.007314116,1.014622761,1.01098966
229,25,-0.003628121,-0.074081472,0.738635705,-0.179475299,0.046343968,0.996326065,1.02108755,1.040130242
229,26,-0.001318955,1.240663003,-0.352267693,2.504356141,0.015364821,1.015791592,1.010357821,1.01316654
229,27,-0.001534992,0.028344634,0.127834137,-0.207121413,0.015738663,1.000981953,1.010667016,1.007601145
229,28,-0.001739996,-0.056049178,-0.025840979,-0.047502088,0.015806046,1.011260417,1.011851639,1.002111177
229,29,-0.002784712,-0.230019043,0.02643145,-0.134477511,0.023965593,1.025020456,1.029958902,1.019689696
229,30,-0.001785835,1.151603917,2.577294301,1.150083666,0.013606366,1.015747991,1.009937357,1.007821003
230,1,0.010939099,1.513630151,-0.961385204,0.525181766,0.13144163,1.132279718,1.090790701,1.056687868
230,2,0.00054284,1.200999209,0.052911864,0.361114943,0.007816569,1.004424413,1.006401191,1.004697567
230,3,0.000931014,1.350347232,1.36182333,2.399146584,0.016880589,1.016161779,1.0127037,1.022472847
230,4,0.00033612,1.216035215,0.397068654,1.074905465,0.009693768,0.998592451,1.000914137,1.001782478
230,5,0.000187588,0.539818966,0.305193879,-0.021402208,0.006228816,1.010166792,1.013671191,1.012602131
230,6,0.001034011,2.011924867,-2.163607414,3.085306677,0.03864531,0.993467914,0.969867998,0.987553011
230,7,0.000281551,1.479352569,-0.950528053,-0.417370054,0.011240051,0.987126501,0.98511323,0.989293537
230,8,0.000127722,0.465660241,0.174197719,1.78102652,0.012108402,1.001894029,1.001444613,1.004784526
230,9,0.000144456,0.320121178,-0.616544152,-0.676285659,0.016005673,0.999755887,1.006452802,1.008905474
230,10,0.000167443,1.720223135,-1.53690846,1.848957914,0.022992822,0.979016887,0.96755898,0.969816366
230,11,0.000115357,1.601521757,-1.652681002,0.640889726,0.015889105,1.000071614,0.995873352,0.993863126
230,12,3.29E-06,0.497153338,0.082006633,-0.583476584,0.011111036,1.010232678,1.013509043,1.011240031
230,13,-5.31E-06,0.911813901,0.020658899,-0.142481878,0.006273397,0.998326737,1.000532637,0.999431087
230,14,-4.75E-05,0.526370373,0.336458704,0.846880814,0.007533131,1.012986093,1.009848925,1.008844223
230,15,-0.000560211,0.433137796,-0.883085473,0.252751402,0.060560865,1.076643997,1.061976065,1.038217773
230,16,-0.000275693,0.068242254,-0.771737408,-0.465196239,0.025485334,0.993975756,0.994323625,0.999025946
230,17,-2.15E-05,0.011341303,-0.005611856,0.005322179,0.001827971,1.001240379,1.001979378,0.999140474
230,18,-0.000282339,0.589297776,0.20918407,1.578349499,0.012017424,1.00997926,1.008305642,1.006791786
230,19,-0.000386393,1.771144353,2.442277003,0.533925431,0.012813347,1.053705723,1.052327852,1.052383555
230,20,-0.001042689,2.269573175,1.88395363,-0.113423275,0.028427038,1.036180394,1.024162761,1.027205125
230,21,-0.00152132,-0.002398612,-0.254045578,0.182258848,0.039095031,0.995327324,1.009159346,1.020860894
230,22,-0.002437704,0.195744903,0.8493518,-0.248944258,0.047342297,1.039062679,1.044317657,1.019805399
230,23,-0.000841963,1.203121319,-0.304880465,2.050499351,0.013787889,0.987715713,0.9887876,0.988986995
230,24,-0.001572758,-0.224203658,-0.088516917,0.01521337,0.024267545,1.021708072,1.008979689,1.016276871
230,25,-0.001348859,-0.208751533,0.047533478,0.057571656,0.018063079,1.01372613,1.01567363,1.018704932
230,26,-0.001756027,1.477679177,-0.89387142,3.274545762,0.02285951,0.965387145,0.969708559,0.969164081
230,27,-0.000624367,-0.118716151,-0.099588628,0.071081411,0.006889036,1.016023367,1.027724984,1.016895688
230,28,-0.001195607,-0.12885738,0.098100645,0.018908706,0.013147047,1.010991009,1.015543296,1.01091319
230,29,-0.001063591,0.740100563,0.004075692,0.120446869,0.010899113,0.983674273,0.98917842,0.995786121
230,30,-0.002610225,0.095659007,0.668257342,-0.077696144,0.023900994,1.025537221,1.026378306,1.019305818
231,1,0.01084817,1.132304567,-0.615551849,1.009309631,0.130647316,0.988473081,0.982217043,1.022364661
231,2,0.000513236,0.620463194,0.465523303,0.157161733,0.006290314,0.998807158,1.000522125,1.002834878
231,3,0.000643792,1.194318366,-0.212191829,0.003670377,0.008173391,1.014745527,1.013013859,1.009369857
231,4,0.001085865,1.653580256,-2.211483901,0.279595561,0.018932739,0.963726597,0.984088458,0.985169949
231,5,0.002371833,2.040600522,-2.720558721,2.261720412,0.042260955,0.995812555,0.995720032,0.992962412
231,6,0.000472785,1.36664614,0.647250367,1.21779886,0.01057438,1.023885841,1.022226473,1.019578583
231,7,0.000263902,0.916008789,0.196513346,0.62699996,0.00775804,1.018781507,1.012896291,1.011008447
231,8,0.000584342,1.968596016,1.214618264,1.307979877,0.024229823,1.014081368,1.003808336,1.004544902
231,9,0.000147923,1.5073212,-0.766213449,1.837559454,0.017737725,0.985365874,0.981977964,0.994195396
231,10,8.32E-05,1.212228654,-0.514875243,-0.352245034,0.014029758,1.009388421,1.016376214,1.014006781
231,11,-2.34E-05,0.012018682,-0.005198581,0.003686042,0.001787923,0.999902177,0.998222808,0.997934157
231,12,-0.000224106,1.927886975,2.680193881,0.641146886,0.013508615,1.007087428,1.004972526,1.006645921
231,13,-0.000130766,0.786411694,-0.047472545,-0.14495071,0.006173342,1.011618971,1.014043797,1.013027597
231,14,-0.000287696,0.355061092,0.090166185,-0.482883937,0.011034466,1.00850206,1.009298317,1.008987881
231,15,-0.00028606,0.724893176,0.477068194,1.041497083,0.010319942,1.013651443,1.010112305,1.01661784
231,16,-0.000369817,1.206531612,-1.066517597,1.37534424,0.013081922,0.99584249,0.988329475,0.986611733
231,17,-0.001683061,0.298689011,-0.51539307,0.100638751,0.058720689,1.029238216,1.017158989,1.017655687
231,18,-0.000760621,-0.194730387,-0.321302035,-0.271554343,0.024196741,1.004272742,0.999559341,1.00591301
231,19,-0.000340998,0.50954876,0.229088401,1.647442233,0.010748693,1.009381165,1.014020041,1.011402082
231,20,-0.000443589,1.043455704,-0.69789497,-0.377269596,0.012859918,1.000635032,1.00642984,1.008769334
231,21,-0.001037187,1.709234732,-1.345905951,3.065631381,0.02513675,1.007105858,0.998506551,0.986197664
231,22,-0.000554437,-0.078967989,-0.122135808,-0.266102681,0.013147086,1.001831508,1.00486292,1.004781839
231,23,-0.002485755,-0.041273121,1.038870593,0.106706181,0.046335656,1.039709563,1.018215535,1.013138831
231,24,-0.000820661,0.937484912,0.471389341,2.677147904,0.015037505,1.005650894,1.008595705,1.007123353
231,25,-0.001793878,0.765552424,0.870350496,-0.185450804,0.027364139,1.039153627,1.025827364,1.016778039
231,26,-0.002591523,0.126254065,0.452898112,0.460653755,0.035728988,1.014378655,1.020066085,1.009383014
231,27,-0.001974269,-0.145859536,0.588320706,0.263539212,0.023407202,0.986737135,1.002541476,0.997862111
231,28,-0.000557484,-0.007235832,-0.008948735,0.050429926,0.006446342,1.00811396,1.007721921,1.009079799
231,29,-0.00189893,-0.247004393,-0.137467385,-0.181670581,0.020400717,1.012645321,1.00288358,1.017212413
231,30,-0.001781669,-0.103252488,0.476717472,0.964958592,0.011685505,1.002547769,1.009338761,1.010603236
232,1,0.00047272,0.646009939,0.43850309,0.1036872,0.006165116,0.9986721,0.994884624,0.995831792
232,2,0.009963045,1.182718287,-0.353174933,1.355902262,0.13149443,0.992350977,0.980412606,1.015517487
232,3,0.000993462,0.050972324,-0.74347365,-0.791659995,0.013332279,0.999135887,1.002579498,1.006930393
232,4,0.001899212,-0.434547342,-1.710972914,-0.974173679,0.025544652,1.001816953,1.025170938,1.011287245
232,5,0.00056488,1.107521154,0.337358244,0.708950792,0.008374574,1.00121912,0.99461287,1.001600607
232,6,0.00051221,1.267637619,-0.093957047,0.163545871,0.008237275,1.008722533,1.013500698,1.009270654
232,7,0.001683104,2.145385766,-2.166543069,2.818894928,0.040888324,1.072901174,1.064742712,1.076326336
232,8,0.000868698,1.717276286,-2.645612101,0.872367558,0.021647939,1.067098245,1.07096897,1.064427495
232,9,0.000517404,1.383903193,1.540883794,2.680022269,0.018545341,1.013157896,1.018678146,1.024962303
232,10,0.000224687,1.329068369,0.115163029,1.005871366,0.013438066,1.026558639,1.022921803,1.019206063
232,11,0.000175636,1.156547186,-1.797015708,0.789675438,0.014060093,1.052569225,1.065007718,1.06623158
232,12,6.61E-05,-0.246494327,-0.252525257,-0.360967348,0.017855855,1.007229252,0.997603956,1.008945965
232,13,5.10E-06,1.860666165,2.597787182,0.589950226,0.012636944,1.019824774,1.022354494,1.023552717
232,14,-3.51E-05,1.181574745,0.651217605,1.400635511,0.009697613,1.019344141,1.018617257,1.020766888
232,15,-2.79E-05,0.913448789,0.049871089,-0.140593553,0.006354853,0.997266034,0.997782887,0.998549557
232,16,-3.09E-05,0.008379061,-0.00948494,0.005368268,0.001798404,1.00110063,1.002714207,1.006775884
232,17,-0.000229306,0.563420503,0.297108022,-0.421727242,0.012062197,1.008348153,1.005763146,1.003918433
232,18,-0.001248349,0.226309628,-0.386303337,-0.003917133,0.060177952,1.001106556,0.994143029,1.01408998
232,19,-0.001132197,0.018204912,0.390536707,-0.149202083,0.044226392,0.985228046,1.010176495,1.00346908
232,20,-0.000411162,-0.204514601,-0.398412824,1.909419155,0.012443684,1.050877339,1.024090925,1.019152937
232,21,-0.000467515,1.438751651,-0.469586991,-0.369239517,0.0123359,1.013123479,0.999041449,1.002133614
232,22,-0.000326545,-0.016748854,-0.067815211,-0.004061987,0.006601497,1.00916632,1.010043326,1.005107907
232,23,-0.002460677,0.389645598,0.973292874,0.687219715,0.040196508,1.012101912,0.981000451,1.007034756
232,24,-0.001647083,2.654552603,2.243059944,-0.291374497,0.02433856,1.008711082,1.016938765,1.021488682
232,25,-0.002405771,1.497722526,-0.648658495,3.670657483,0.024332188,1.06412206,1.046849278,1.054250025
232,26,-0.001057773,0.413401445,0.239409823,0.984515025,0.008419144,1.049533857,1.032301508,1.025226759
232,27,-0.001464094,-0.125260833,0.34333246,0.248262628,0.01129867,1.009424349,1.017027545,1.015793829
232,28,-0.003283126,0.151467084,0.645359166,0.15513849,0.024811809,1.024002209,1.015556803,1.01631039
232,29,-0.002045782,1.096185833,-0.343598814,2.510681662,0.014499005,1.039100123,1.041863733,1.049736317
232,30,-0.003619564,-0.115385507,0.631997625,0.25901122,0.022269514,0.987918593,0.992010661,1.001815769
233,1,0.011070149,1.129397838,-0.624523353,1.277478717,0.130399263,1.070028287,1.019646028,1.008407849
233,2,0.000306319,0.666021058,0.541387411,0.171321216,0.006004482,1.006637177,1.011659229,1.006979345
233,3,0.001049889,1.301601977,-3.342841286,1.576319264,0.022345127,1.005179892,1.008183041,1.01036449
233,4,0.001626841,2.021262345,-2.33875928,3.199139684,0.039730019,0.94609731,0.978394622,0.980952371
233,5,0.001085668,-0.787908545,-2.280500094,-0.78922063,0.029072031,1.027065526,1.013984599,1.013425805
233,6,0.000246705,0.990557921,0.501975272,0.697360975,0.007222206,0.991970325,0.987851975,0.98839765
233,7,0.000364453,0.037460353,-0.469080116,-0.600099759,0.012226329,0.995115166,0.99690141,1.00139981
233,8,0.000292282,1.082585731,-2.679618022,-0.214222351,0.013881326,0.999366058,1.017407817,1.018811897
233,9,0.000187529,1.113547239,-1.391992553,1.824585724,0.014573645,1.024712543,1.010661465,0.995588577
233,10,5.53E-05,1.502033912,0.993730917,1.205882913,0.008994106,0.994323993,0.990834715,0.994771261
233,11,2.61E-05,1.38592098,-0.565518201,-0.27143091,0.009903758,0.991307551,1.000228791,0.997420913
233,12,-0.000385449,0.254877396,-0.374285216,0.200013166,0.059939725,1.001605238,0.998750528,0.979990447
233,13,-0.000115822,-0.09441773,-0.080930519,-0.167590135,0.011760482,0.995339897,1.011653145,1.008694509
233,14,-0.000186627,0.700310547,0.577811647,2.784937101,0.015536012,0.981160469,0.993017699,0.994879028
233,15,-2.23E-05,0.007908722,-0.009160287,0.004523738,0.001759776,0.9990219,0.998622661,0.994426651
233,16,-0.000276488,1.009823733,0.628360655,1.956848106,0.012377002,0.978686505,0.998524638,0.994054053
233,17,-0.000353304,-0.21398927,-0.393480857,-0.145174334,0.014634444,1.014391468,1.015044112,1.026293614
233,18,-0.001427805,-0.630767503,-0.266499646,0.086369385,0.046316392,1.058128165,1.032610626,1.021163504
233,19,-0.000250604,-0.037577445,-0.129061114,-0.007823657,0.006462043,0.982074274,0.991495968,0.994954993
233,20,-0.000406044,0.115040059,-0.065632403,1.429467767,0.009882339,1.000067046,0.994897422,0.98987292
233,21,-0.000532145,2.030517205,2.753158083,0.399078775,0.011884334,1.038459054,1.038212282,1.035115397
233,22,-0.000302962,0.9214395,0.039283557,-0.154370569,0.006473325,0.989770971,0.9840456,0.989054427
233,23,-0.000471376,0.603011328,-0.096525159,0.812707896,0.009694982,1.003626322,0.998758491,0.996276507
233,24,-0.001708997,1.077194344,1.238824816,0.004804959,0.031994222,1.001350101,0.997582996,0.993341226
233,25,-0.000777379,0.616756844,-0.01012394,-0.525556133,0.014124076,1.004328291,1.00784441,1.004378767
233,26,-0.00118282,2.553613751,2.8562341,1.347205504,0.017689707,0.996769794,1.00061965,1.009672332
233,27,-0.001452195,-0.104420987,0.016450071,-0.092968771,0.021233937,1.001387344,1.00610478,1.002349705
233,28,-0.001614637,-0.013395673,0.279284582,-0.379975076,0.022690046,1.005335884,1.00277475,1.006965159
233,29,-0.002854297,2.073833217,2.440263425,0.094726327,0.033210263,1.01756606,1.018035368,1.00798012
233,30,-0.00269862,1.856897943,0.940057314,3.539089006,0.022789425,1.00638829,0.990190853,0.99719387
234,1,0.002093579,0.817820923,-3.917090837,0.806899506,0.020421761,0.971731923,0.981915431,0.980368561
234,2,0.012108724,1.038778649,-0.273990027,1.580411109,0.133220944,0.970766391,0.964052567,0.984267932
234,3,0.001709167,-0.761590194,-1.972009624,-0.83169276,0.02539887,1.034495765,1.012070167,1.013928474
234,4,0.002449026,1.863876017,-2.478382286,3.032716026,0.040520179,1.004363575,0.989343217,1.004183686
234,5,0.000769843,0.066206655,-0.531536238,-0.651403722,0.01306598,1.000341273,0.997951773,0.999015795
234,6,0.000610455,0.899390426,-1.445159745,2.076546316,0.014147368,0.988473041,0.992844862,1.004247767
234,7,0.000168033,0.603542346,0.492561725,0.170851582,0.005972495,1.006486957,1.000508991,1.001048528
234,8,0.000227069,1.315200248,-0.008934225,0.231415848,0.008884268,1.007959415,1.00355507,1.00760483
234,9,0.000266988,2.093250542,2.805496857,0.483742379,0.012364772,1.009915667,1.009029789,1.015240019
234,10,0.000181047,0.346046605,-0.006939445,1.740854052,0.011480326,1.00878566,1.008221348,1.007680246
234,11,0.000192704,-0.06970853,-0.439849711,-0.425228266,0.013086666,1.007129646,0.992843082,0.99687654
234,12,8.38E-06,1.067535701,-2.265484736,-0.362686707,0.011885375,1.014952031,1.001101518,0.997945895
234,13,-0.000446523,0.169474399,-0.319699914,0.158096846,0.060654267,1.052808637,1.008321788,1.009437892
234,14,-9.29E-05,0.954516302,0.230829622,-0.051487738,0.006258825,1.008652765,1.006518292,1.005280572
234,15,-0.000137767,0.898473685,0.372939385,0.704885302,0.007458339,1.009112905,1.009482266,1.006555333
234,16,-3.25E-05,0.008880667,-0.010348071,0.004362177,0.001760715,1.002636733,0.990118347,0.992652009
234,17,-0.000843622,-0.26895992,-0.365692895,-0.326407163,0.044983297,1.005850916,1.006184396,1.013404396
234,18,-0.000190112,-0.05385069,-0.073970937,0.014857404,0.006693004,0.998189427,1.004561637,1.003968777
234,19,-0.00030465,1.4934135,0.977047895,1.22154359,0.009311076,1.02795811,1.021411656,1.022068013
234,20,-0.000357206,1.01457445,0.221615905,-0.470296698,0.009861897,1.008543516,1.007196638,1.002110367
234,21,-0.000381952,0.538876846,0.193308238,1.424420565,0.009378914,1.001503797,1.006994674,1.008136884
234,22,-0.001016169,1.451341446,-1.076050177,3.288081215,0.023267473,1.016598116,0.985638054,0.989225976
234,23,-0.001711941,1.583742031,2.009802089,0.190812271,0.038880445,1.003683152,1.024925165,1.026914027
234,24,-0.001561748,-0.099340873,0.226440586,-0.123699091,0.025494374,1.011839098,1.021077646,1.003820305
234,25,-0.001408986,1.760711508,1.819147996,3.025493113,0.018814167,1.032467631,1.021279595,1.018759403
234,26,-0.001340555,-0.354104665,-0.283583345,0.13883131,0.016418332,0.971565396,0.980818124,0.985104265
234,27,-0.001262029,0.066902346,0.303526776,0.034987161,0.013466998,1.031501331,1.013372653,1.004760912
234,28,-0.002026846,3.240052514,3.292157572,-0.227856873,0.021106212,1.03300115,1.019628277,1.012512616
