new_index,alpha,beta_mkt,beta_hml,beta_smb,sigma,class
6227,0.000374066,-0.22429695,0.081654715,0.123054743,0.032254982,1
6228,-0.075511139,0.390504321,0.319000058,0.660294946,0.026375241,0
6229,2.12E-05,0.031890198,-0.302181391,-0.418238095,0.011417815,0
6230,0.013081013,-2.315973755,-2.343747926,-1.135204156,0.064408782,0
6231,0.00059657,-0.544995979,-0.112489272,-0.033428242,0.016837257,0
6232,0.001626841,2.021262345,-2.33875928,3.199139684,0.039730019,0
6233,0.00857566,0.789816087,1.313715448,0.394988619,0.036803502,0
6234,-0.000709168,1.674718503,-1.743938266,0.519855589,0.012068719,1
6235,0.001326587,0.423171284,1.344422264,1.989402129,0.06623215,0
6236,0.003810623,0.828684321,1.05836358,1.660492004,0.061989256,0
6237,0.001835742,-0.503857725,-0.598280163,-0.545119961,0.036704978,0
6238,0.006699609,1.980328046,1.089551914,3.253057943,0.050167687,1
6239,-5.57E-05,0.000763431,-9.30E-05,0.001154281,0.000832419,1
6240,-0.000676681,1.097314847,0.124024873,-1.502860691,0.020660405,0
6241,-0.000467837,0.640202597,0.509338359,0.132885477,0.004984808,0
6242,-0.000160394,0.029630113,-0.014997267,0.005931744,0.002279432,0
6243,0.000514895,0.68707584,1.40024366,0.957210919,0.017087847,0
6244,-0.001383716,1.379038486,-0.266459684,0.940789154,0.008376023,0
6245,-0.001552286,1.68613714,-1.158564133,3.205102314,0.024164352,1
6246,-3.85E-05,0.18258535,0.139502719,0.137588038,0.00792351,1
6247,0.003897772,0.273322464,0.019585993,-0.563689549,0.039588518,0
6248,0.00601715,2.24437181,3.537392553,0.430772655,0.036866007,0
6249,0.000382764,1.12513981,0.157399203,2.164107478,0.022838825,0
6250,0.000862733,0.844187037,0.496380502,-0.470395799,0.011032063,0
6251,-0.004052329,2.784418328,1.692922535,3.873578197,0.025971076,0
6252,-0.000453202,0.92521185,-0.259391827,0.429560338,0.007632752,0
6253,0.002749994,4.067610362,1.020817843,7.058211542,0.070250789,1
6254,0.000539455,1.626037008,-0.069547452,0.426610463,0.018210277,0
6255,0.000957405,-0.168621339,-0.183566177,-0.376162282,0.010362209,0
6256,-0.001100448,3.061094071,-0.983833162,4.539298314,0.037973264,1
6257,0.001379096,-0.791041857,-0.157974111,0.624138804,0.018742563,1
6258,-1.84E-05,0.009544008,-0.005457127,0.014973534,0.002110241,0
6259,0.001089031,1.509984337,1.106880129,1.567143838,0.016153259,1
6260,-0.003109101,2.340490056,1.85770009,2.758305761,0.019627512,0
6261,0.003326264,-1.912001465,-2.536565228,-2.102348415,0.078212784,0
6262,-2.75E-05,1.389314999,-1.288395039,-0.505277034,0.010503235,0
6263,-0.00082972,0.657144067,0.356217017,0.907979162,0.008075692,0
6264,0.002083841,0.033868734,-0.35361196,-0.356926185,0.027033456,0
6265,0.003586636,0.11215833,0.770856361,0.788659775,0.025124941,0
6266,1.70E-05,0.118093054,0.049153345,-0.115895376,0.006313297,0
6267,-0.000535872,2.336460952,-3.807268502,1.238437925,0.016894332,0
6268,0.003545846,1.957652186,-2.338765295,2.222255394,0.032440466,0
6269,0.001950471,1.663327062,-0.936655332,-0.724537246,0.031257449,0
6270,0.009361235,0.088478476,-0.584573903,-1.943044768,0.022052982,0
6271,-0.00188416,1.06215434,1.165179482,1.6757756,0.00736441,0
6272,0.002255033,0.00018106,0.335439767,0.445447778,0.047881165,1
6273,0.006211901,1.03708108,0.956550504,0.373691365,0.039568983,0
6274,-0.001365355,2.611628489,-0.082049642,1.959916989,0.055197366,1
6275,0.00212354,1.547385531,0.664602103,0.487547565,0.018427221,0
6276,5.75E-05,1.235370684,0.271099886,0.883671349,0.009824547,0
6277,-0.052770529,0.155072614,-0.148017191,0.242438996,0.021891951,0
6278,-0.000375965,0.018884903,-0.202096053,-0.125845577,0.008833287,1
6279,-0.060934173,0.373048831,0.782029708,2.089462534,0.026673472,0
6280,0.012140185,-0.789941896,-5.148886774,-1.770529508,0.040364655,1
6281,0.007905672,2.609868627,2.597465086,1.620500311,0.03593506,0
6282,0.000504353,0.97961092,0.311909998,-0.160733165,0.010749122,0
6283,-5.30E-05,1.50E-05,-0.001408653,0.000312797,0.000828884,1
6284,-0.00138985,0.719894677,-0.009947745,2.075457364,0.018683162,0
6285,0.005466783,0.308658254,-0.099410301,-0.265007992,0.106097885,0
6286,-0.039487966,1.008103549,0.905831437,1.052849226,0.022598545,0
6287,-0.000275693,0.068242254,-0.771737408,-0.465196239,0.025485334,0
6288,-0.001410927,-0.458823303,0.065484772,-0.048411106,0.013739735,0
6289,0.000488425,1.228570893,1.199780276,0.703846266,0.013609279,0
6290,0.000138439,0.419733526,0.020138881,0.114064787,0.009084362,0
6291,0.011856592,-5.072040575,-7.498016419,-2.940545645,0.082188965,1
6292,-0.000921425,1.119447724,0.642850446,1.386527816,0.011704134,0
6293,-0.000260581,1.166205054,0.689504585,1.037540058,0.011545276,0
6294,-3.73E-05,0.794376934,-0.031214418,-0.196804729,0.00810981,0
6295,-0.001515614,1.074665864,0.281383974,1.147595916,0.011905521,0
6296,-0.000711802,0.903635507,-1.228085797,1.278153226,0.012069829,0
6297,0.002681447,-0.297447175,0.118264239,-1.048413385,0.069095291,0
6298,0.002100995,-0.558174071,-0.560485767,-0.72816204,0.034083329,0
6299,9.38E-05,1.099924708,0.290340152,-0.175705713,0.006299714,1
6300,6.49E-05,0.613409919,0.811876479,-0.160548441,0.008574803,0
6301,-0.000388114,-0.044145614,0.156207196,-0.196047181,0.013244686,1
6302,0.001417782,1.102076867,-1.810980142,-0.367403159,0.029943214,0
6303,-0.001336356,1.126785709,0.470023061,1.333708608,0.017745061,0
6304,-0.000452055,0.300733735,-0.182215163,-0.46519425,0.012666759,0
6305,-0.00250723,2.101274163,3.301195736,0.912470202,0.023003912,0
6306,-0.001174343,2.140913096,1.339766919,4.932332602,0.055125447,0
6307,0.002400561,0.772556089,0.187482607,1.686323965,0.019155077,1
6308,-0.00015326,-0.000228705,-0.000245932,0.000343309,0.000662645,0
6309,-0.000800018,1.333514025,0.718892993,-1.300865603,0.017945864,1
6310,0.003326364,0.883819829,-0.316582575,0.240823441,0.020084745,0
6311,0.003629326,-0.552325959,1.147419251,0.269575431,0.055286783,0
6312,-0.000139258,-0.15667802,-0.152216449,-0.095495728,0.010502546,0
6313,-0.000998759,-0.175950293,-0.023650697,-0.088912056,0.012283967,0
6314,-0.000465307,0.067431279,0.005091244,-0.073006382,0.019575795,0
6315,-0.001201328,1.270859271,-1.005906139,1.249173763,0.01142944,0
6316,-0.001167954,0.965951729,0.892614563,0.037980821,0.00824903,0
6317,-0.000398743,0.573026353,2.117180683,1.11150848,0.012961374,0
6318,0.000641458,3.30247771,0.168885227,1.828046701,0.033669496,0
6319,0.002009953,1.939505722,1.387036083,2.699719758,0.031818523,0
6320,-0.000360033,1.431486637,0.426163557,0.205271064,0.014381484,1
6321,0.000103558,0.171748569,0.171918413,0.125566064,0.006731347,0
6322,-6.64E-05,0.229098327,0.179451465,0.144557503,0.008280569,1
6323,-0.000958794,0.896513137,0.324029459,1.217740053,0.016040643,1
6324,0.058934869,-0.741720584,-2.22029402,3.594326492,0.179613133,0
6325,0.024383929,1.794950485,0.925707673,2.852532996,0.214493309,0
6326,0.002580178,1.541340388,-0.086390898,-0.404493008,0.023287121,0
6327,0.005419475,-0.383006743,0.031794186,-0.289750781,0.046924667,0
6328,0.000450771,4.618234629,3.389611292,5.249295708,0.069470253,0
6329,-0.000851411,-0.140345453,0.543332403,-0.477692703,0.015436701,0
6330,8.87E-06,1.69841654,-1.424261421,0.246941434,0.013954589,0
6331,0.000878521,2.682906969,5.058189945,1.089970432,0.023388096,1
6332,-2.10E-05,1.348900745,0.368325041,-0.790549001,0.007439311,0
6333,-4.39E-05,1.290337153,-0.796665341,-0.378825777,0.009672922,1
6334,0.000734583,1.808882972,0.958818907,0.124699516,0.016008565,0
6335,-0.000264782,0.754348109,-0.541684922,-0.001371566,0.01148051,0
6336,-0.000169332,1.056701883,0.860966278,1.269073314,0.011367765,0
6337,-0.000258758,1.308095337,-0.09012943,-0.390142354,0.010201464,0
6338,-0.001423697,0.686199915,0.860934773,0.716480562,0.016074278,0
6339,-0.001452579,0.310115797,0.375956497,0.189780846,0.010531925,0
6340,0.000248525,1.186977677,-0.394140126,1.809027987,0.022455404,0
6341,0.002172224,-0.045461267,-1.423624656,-0.190768988,0.04112086,0
6342,-0.001754722,2.208736834,-1.504083663,2.401815253,0.027514622,0
6343,-8.27E-05,0.010582698,0.014231452,0.015065474,0.001891114,0
6344,-7.64E-06,0.016395805,-0.010156059,0.007937541,0.002005876,0
6345,0.001030205,0.682723284,0.200249642,0.083800999,0.00837108,0
6346,0.003504099,3.023450658,0.611641823,3.343672388,0.074908275,1
6347,0.00011915,-0.064388111,0.200185805,-0.000846965,0.012230066,1
6348,8.19E-05,0.221630141,0.16228479,0.157080313,0.008796489,0
6349,0.00835941,-0.379622368,-1.187570729,-1.847181704,0.031249137,0
6350,-7.95E-08,0.834142525,-0.150094166,-0.473374241,0.007110338,0
6351,0.00088682,0.225499418,0.198354042,-0.0192279,0.01939279,1
6352,-5.69E-05,0.000682884,0.000666597,0.000350003,0.000836396,0
6353,-0.000113145,0.027116985,0.008399,0.005173178,0.002188544,0
6354,0.000898426,0.988172402,0.226193984,-0.474010017,0.011560562,0
6355,0.00091017,1.07485765,-0.908323393,0.914965364,0.014543853,0
6356,0.000782572,0.927350745,0.594742215,0.955737894,0.01079913,0
6357,0.000818993,0.89384493,0.327457338,-0.019670153,0.009230344,1
6358,-0.000304075,-0.025031438,0.174722175,0.477101646,0.010170751,0
6359,7.77E-05,3.477966156,2.210228585,3.978111555,0.063706834,1
6360,0.019747139,0.720333452,1.250912139,1.256854409,0.156692427,0
6361,-0.00014606,-0.091293376,0.148961512,0.585960366,0.008341149,0
6362,0.016918014,-2.810697257,-3.55321337,-2.547616688,0.064204024,0
6363,0.0030581,1.704346967,-1.683669723,0.912955499,0.020985728,0
6364,-0.00026943,0.959138053,-1.344784091,2.224024523,0.014695633,0
6365,0.001015043,2.093942005,2.238956814,1.117185828,0.023554346,0
6366,0.003085537,1.06187563,1.224145718,0.749169163,0.112013696,1
6367,-0.000987394,2.934162238,-0.929878838,2.675506612,0.029113042,0
6368,-0.002007667,2.404953293,-0.123792557,2.20929824,0.016875847,1
6369,0.002413135,-0.457451708,-1.536742584,-0.128892503,0.032498599,0
6370,-0.000338757,1.824420743,-1.498740762,1.336437078,0.017577133,0
6371,0.000109445,1.385179862,0.218585184,0.792434255,0.010030014,0
6372,-0.001749687,1.552086803,1.251632084,-0.020442464,0.017769085,0
6373,-0.00072864,1.335646654,-0.274924066,1.482438827,0.013379342,0
6374,-0.000480159,-0.083937,0.039979218,0.16060597,0.010806746,0
6375,-0.000701008,0.778302918,0.367012055,1.298381465,0.013235175,0
6376,0.003538856,0.970201465,-0.864192524,0.865819453,0.020706974,0
6377,0.007192846,-0.490903198,-0.585410034,0.187162102,0.048647557,1
6378,0.00488913,0.901788645,2.40062127,4.202674948,0.082732086,0
6379,0.039475056,2.117003029,1.393556774,3.480695129,0.277583218,0
6380,0.001230586,0.815510902,0.070228444,-0.266188177,0.008714871,0
6381,-0.000896037,0.09106656,0.25962818,-0.447871872,0.017532306,0
6382,-0.001201673,-0.829757863,1.590498033,0.716083391,0.033878711,1
6383,-8.03E-05,-0.121899033,-0.003755776,-0.318289455,0.012308656,0
6384,0.000732651,0.482611247,-0.858392621,0.803575219,0.013020637,0
6385,0.000928182,-0.001828363,-0.076276339,0.081971352,0.022323583,1
6386,-9.64E-05,0.604528443,0.255576972,0.065477497,0.005621784,0
6387,-0.001074236,1.199762896,0.946824363,1.259177425,0.013513086,0
6388,0.002838225,2.417026277,3.842213808,3.193281846,0.035289973,0
6389,-0.000289738,-0.564157169,0.430982478,-0.061656197,0.031177608,0
6390,-0.004435174,-0.395363353,-0.441590087,0.727265492,0.052597902,0
6391,-0.000522674,0.823696572,0.551270243,0.537192915,0.01043528,0
6392,0.001119234,1.60090453,1.455395322,1.112265861,0.019541014,0
6393,-0.001386286,1.123033846,0.965077975,0.764133598,0.012536844,0
6394,0.000714777,1.90635965,1.737795125,3.1718515,0.034563225,0
6395,-0.000554437,-0.078967989,-0.122135808,-0.266102681,0.013147086,0
6396,5.81E-06,0.928175622,0.461904191,0.807481415,0.0138335,0
6397,-0.000994131,1.148647636,1.168600091,-0.01904624,0.00670992,1
6398,0.018252879,-4.416335602,-6.027470524,-1.595471056,0.08312097,0
6399,0.000348357,-0.126155287,0.29352028,-0.469161278,0.011598152,0
6400,0.003389227,1.603807726,1.493455781,2.093380089,0.114326435,1
6401,-0.00141252,0.477234982,-0.67157166,0.581216302,0.009243098,0
6402,0.003353105,1.8764414,0.367654646,1.70538102,0.022900365,0
6403,-0.000812766,0.796770842,0.795078332,0.386681891,0.011301497,0
6404,0.000160734,0.599321988,0.238626687,0.104991157,0.006979262,0
6405,0.000981323,-0.26506658,-0.249542361,-0.755605879,0.02157146,0
6406,-0.001010076,1.384747891,-0.386799151,0.946243721,0.009044991,0
6407,-0.001790984,1.50420443,-0.145094593,1.844269771,0.017752236,0
6408,0.009132866,0.845652786,1.315692317,0.690394037,0.036867653,0
6409,-0.000160863,1.157199848,0.015282213,-0.304814505,0.008247761,0
6410,-0.053544099,0.204031655,0.082826538,0.23965562,0.019129427,0
6411,-0.000800038,-0.281943698,-0.250176223,-0.551589421,0.040963229,0
6412,0.000220594,0.664940518,-0.467356126,1.574473614,0.012214437,0
6413,-0.001231655,0.104312573,0.167883226,0.440901314,0.008966615,0
6414,-0.000101729,0.013415975,-0.004111075,0.013779253,0.002105275,0
6415,0.004896104,2.171369564,1.728106225,2.482556067,0.03239033,0
6416,-0.000499742,-0.108698001,0.360767402,0.09063018,0.017016559,0
6417,-0.000596338,-0.037458883,0.034792208,0.021143471,0.006965703,0
6418,-0.000191896,0.92990244,0.275254578,-0.081552352,0.00626282,0
6419,0.001173215,-0.115645348,-0.058976723,-0.078898405,0.024630571,0
6420,0.000397374,1.446199379,-0.363539681,1.258578105,0.025082699,0
6421,0.003093497,1.686847661,-1.942008291,0.063489502,0.01605567,0
6422,0.000937559,-0.31145627,-0.280392932,0.332597046,0.025121485,0
6423,-0.000189979,-0.372725468,0.363082285,0.040105982,0.010582027,0
6424,0.001162589,0.160404294,-0.948358283,1.428713634,0.057420506,0
6425,0.002780119,-0.003249658,0.759592313,-0.292790348,0.02853431,0
6426,-0.000176881,0.465215467,-0.07428289,0.59261388,0.009412818,0
6427,-0.000236114,0.000795363,0.000403021,0.000364539,0.000430732,1
6428,-0.000341052,1.106994482,0.335559742,0.459676949,0.009340398,0
6429,-0.001433735,0.842293906,-0.789582429,-0.100984681,0.007260216,0
6430,-0.000466699,-0.064979451,0.140868783,0.10843144,0.00701229,1
6431,-0.000453804,1.661086181,1.20079119,1.921803796,0.011822987,0
6432,0.000189914,0.014306737,0.515723581,0.188634501,0.035700846,0
6433,-3.18E-05,0.493246079,1.333416713,0.436171757,0.011890602,0
6434,0.000293702,-0.01161596,0.891507709,-0.152149185,0.048335445,1
6435,0.046064678,0.855105691,-3.566613663,0.18279609,0.218728719,0
6436,0.001717695,-3.03981875,-2.657338114,-1.525266273,0.060401487,1
6437,6.74E-05,1.283088925,0.828069061,-0.486864237,0.008816504,0
6438,0.000307793,-0.020125927,-0.35999165,-0.036773431,0.014317559,0
6439,0.00571892,2.146498031,-0.859703132,5.171289703,0.036348642,0
6440,0.002241775,1.062612473,-0.118864238,0.983084737,0.038883818,0
6441,0.002663191,0.900123837,0.801410191,2.034395735,0.079208579,0
6442,-0.001439804,0.571195175,-0.667270666,0.443822877,0.008614046,0
6443,-0.000414442,-0.113116789,0.175879576,-0.074990921,0.010842013,0
6444,0.00450315,-0.494517884,-0.675935752,-0.638390581,0.018376513,0
6445,-2.16E-05,1.714810577,1.439047198,2.198315932,0.024868921,0
6446,0.001750452,-0.58914984,-0.076500606,0.195157914,0.02383246,0
6447,0.007112542,-1.072934538,-0.77780522,0.071975695,0.03700105,1
6448,0.001533654,2.302321008,3.762835752,1.506866497,0.020179056,0
6449,-0.000170574,1.815170966,1.716557763,2.248384761,0.016605768,0
6450,-0.028103538,0.771414279,0.760130999,0.413484673,0.012273568,0
6451,0.004636745,-0.437674863,-0.791599564,-0.544790375,0.029263662,0
6452,0.000150545,0.997432751,0.676193425,-1.037918905,0.020894121,1
6453,-0.001015388,0.176774206,0.104301719,0.340975962,0.024729096,0
6454,0.000246344,0.121641967,0.112125031,0.122208757,0.006227309,0
6455,0.002036706,-0.487867438,-1.19215738,-0.699899227,0.039985001,1
6456,0.000997193,1.809914668,-1.379518357,-0.01777815,0.011718864,0
6457,-0.000101806,-0.241309964,-0.160208494,-0.097045406,0.012473798,0
6458,0.000993824,0.248584319,0.665078195,0.365473788,0.072426813,1
6459,0.002008204,1.254044379,-0.57523801,1.246255246,0.018295855,0
6460,0.000292282,1.082585731,-2.679618022,-0.214222351,0.013881326,0
6461,0.002133459,1.932976604,-1.120619303,0.584902613,0.02235336,0
6462,0.000382267,0.977322014,1.261491941,0.488722825,0.032961914,0
6463,0.000892199,-0.302155268,-0.270510558,-0.147702761,0.013857275,0
6464,0.004187325,2.898659369,-1.825920856,2.245399231,0.069566898,0
6465,-0.000350997,0.888069212,0.462883256,0.943756429,0.007763416,0
6466,7.66E-05,-0.037689559,-0.075275165,-0.138282458,0.012288206,0
6467,-0.024490638,0.737678769,-0.710065907,0.185750239,0.011359246,0
6468,-9.44E-05,0.022055599,0.031146208,0.021302323,0.002098805,0
6469,0.00746785,2.909735243,-1.241331561,4.324591657,0.078510999,0
6470,0.000602674,1.81655863,0.063835164,0.287694351,0.014649388,0
6471,-0.036690021,0.562605181,0.424751468,0.507631564,0.015210217,0
6472,-0.000644975,0.825815227,-0.157386626,-0.047096682,0.005557759,0
6473,0.003470892,1.420429666,-1.339221982,2.078201752,0.018605964,1
6474,0.002208259,1.085813115,-0.910834617,1.289481793,0.015745352,0
6475,0.020506122,0.392268829,-0.330771893,0.407144573,0.153294654,1
6476,-0.001262493,1.022591259,-0.97251284,0.023562472,0.01030438,0
6477,-0.000718208,-0.131587525,0.207369087,-0.012163948,0.007742581,1
6478,0.000346199,0.028784844,-1.025834192,-0.520390583,0.013964147,0
6479,-0.000172256,0.412984051,0.230251622,0.474368705,0.016594038,0
6480,0.039989748,1.406417579,1.200470989,2.777619746,0.241221806,0
6481,0.006918365,0.525757945,1.998969518,0.095237604,0.065270085,0
6482,-0.000517279,0.674263034,0.118724256,0.43691562,0.00685953,0
6483,-0.001406991,0.325939025,-0.895346309,0.518484267,0.008904156,0
6484,-0.053852865,0.33111903,0.119197329,0.474822436,0.022250806,0
6485,0.000324349,-0.332047591,-0.19310119,-0.111921594,0.021165382,0
6486,-0.00017961,1.013076518,0.760235197,1.649540428,0.020353463,0
6487,-0.000860082,1.786809468,-0.44520317,1.062815449,0.016881351,0
6488,-0.000846754,-0.100621421,-0.305801542,-0.565416334,0.01654581,1
6489,0.00030085,1.009930392,0.275123553,1.353539762,0.015999615,0
6490,-0.074580779,0.369082012,0.356561931,0.268343173,0.028314022,0
6491,0.000764814,0.951189329,0.445715737,-0.510414346,0.010747813,0
6492,0.004027156,0.452778729,0.8106727,0.15339698,0.034690658,0
6493,-0.024716669,0.991787503,0.318669089,0.418384494,0.011982381,0
6494,0.00114664,-0.170053076,-0.077474033,-0.328310088,0.010475282,0
6495,0.000702924,-0.19326834,-0.105926143,-0.262351745,0.019147078,0
6496,-0.00222684,0.518970011,-0.499935697,0.100330634,0.010160194,1
6497,0.001603363,1.899734571,1.804219241,1.166081632,0.02396905,0
6498,0.004777472,0.18582581,0.799167135,0.686237114,0.084689198,0
6499,-0.001552718,0.990533436,2.67713952,1.708516664,0.024051635,0
6500,-0.007165324,0.683808905,1.985149592,2.466602519,0.020034786,0
6501,0.006252091,0.34658705,2.059497946,0.098891304,0.066534039,0
6502,-0.000231228,0.512249151,0.466564742,-0.266717586,0.011908388,0
6503,0.006394427,0.798483095,-0.158323102,1.953476115,0.041190786,0
6504,0.001136634,-0.899832524,-1.082014049,-0.217683716,0.029787674,1
6505,-0.00042673,1.076166561,1.003398001,3.07640268,0.023210492,0
6506,-0.000873608,1.052776003,0.656773946,0.717616,0.011174424,0
6507,0.000882771,1.2312197,0.722609006,1.049182326,0.010410566,0
6508,-0.000632443,0.978105902,-0.010629567,1.804821888,0.011625946,0
6509,-0.028512311,0.319088341,0.224623108,0.430470922,0.0123074,0
6510,0.000516736,1.525260916,0.666458003,2.06964841,0.010967258,0
6511,0.004187586,1.080611344,0.180110501,0.316932329,0.042950777,1
6512,-9.15E-06,1.438428961,1.386428921,1.765864034,0.018045988,0
6513,-0.001078857,1.068375244,0.77080987,1.517716773,0.028132698,0
6514,-9.96E-05,2.049024471,1.605100489,2.730679378,0.028423491,1
6515,-0.000910095,0.64072919,0.431323792,0.621854601,0.010784539,0
6516,0.001236032,0.812996704,0.734077061,-0.323574036,0.010381046,0
6517,-0.003149149,1.898617277,1.820088156,-0.889831187,0.035125735,0
6518,7.50E-05,0.001918285,0.850205094,0.199569752,0.02273253,1
6519,0.003128281,1.965118241,0.873909333,-1.017406264,0.025304373,0
6520,-0.000911183,1.197318351,-0.831165351,-0.027622999,0.008028757,0
6521,0.001542307,0.06705719,0.728147182,0.35722604,0.029776951,0
6522,-0.001593797,1.042152411,1.303653748,0.32044795,0.010927201,0
6523,0.001768282,1.151387439,-2.088294044,2.930738288,0.024130868,0
6524,0.00060597,1.497515947,1.22310514,1.785686938,0.018135273,0
6525,0.000115235,1.397152577,0.42766318,-0.186000203,0.010548991,0
6526,-0.003530279,-0.180103004,-0.011277062,0.600378657,0.054451455,1
6527,-0.00334013,3.904041699,7.26254928,1.155658304,0.017913372,0
6528,0.002026803,1.04699392,-0.105014145,-0.659355672,0.01119048,0
6529,-0.000556621,-0.491430308,0.032204821,0.251252516,0.01159821,0
6530,0.003799714,1.262623427,-0.79955941,0.312744838,0.023034873,0
6531,0.001848889,2.756361421,-0.124034598,3.896348337,0.073716812,0
6532,-0.000163964,-0.000115875,0.102757346,-0.364501123,0.021926757,0
6533,-0.000169341,2.017725134,0.595108067,3.270358214,0.031415493,1
6534,-0.003951523,1.632200577,3.824939095,1.295295666,0.013362042,1
6535,-0.001228517,0.770625284,0.859240559,-0.225675909,0.015935255,0
6536,0.007275602,1.068441269,1.773092286,2.124218152,0.035197496,0
6537,0.000208145,0.221692664,0.23434539,-0.046764503,0.012993908,0
6538,0.004895519,-0.11798636,-0.104791196,0.10154384,0.031295694,1
6539,-0.004530366,0.666531896,-0.741485221,0.083403461,0.010202692,0
6540,-0.000670257,0.825985063,0.589524947,0.431349069,0.098455593,0
6541,0.001876506,-0.274178873,-0.255604333,-0.353497158,0.022238416,0
6542,-0.000387443,1.149363817,0.405647213,-0.203065073,0.006666976,0
6543,0.001456458,1.653438675,2.437295365,3.531119537,0.039662293,0
6544,0.003675973,1.438176695,1.751777169,2.346919341,0.025125701,0
6545,-5.69E-05,0.000830076,4.27E-05,0.000934917,0.000994354,0
6546,-0.02663891,0.593109457,-0.393135218,0.490574717,0.01215627,0
6547,-0.004831467,0.713381426,0.823747985,0.12263951,0.098942174,0
6548,0.000100075,0.499721061,0.006805552,-0.062837312,0.009856339,0
6549,0.001673891,1.108564843,-1.781145514,1.147662733,0.016693499,0
6550,-0.002793433,-0.253761318,-0.110950672,0.13645631,0.016559473,0
6551,-0.002629529,2.502098975,4.138430185,1.113976796,0.014802081,1
6552,0.000700471,-0.083350124,-0.022816949,-0.115617698,0.012877932,0
6553,0.000106073,1.614038177,-0.5131396,0.177762906,0.014526298,0
6554,-0.000477816,1.605292856,-0.095074696,0.743970192,0.008854377,0
6555,0.000469319,1.472226964,-0.413173951,-0.151447844,0.012199393,0
6556,0.000879318,-0.326981573,-0.084719723,-0.249630593,0.016109514,0
6557,0.015667569,1.939829629,-2.776066216,0.726988166,0.073348262,0
6558,0.003028323,1.648791631,1.287724667,0.920032359,0.017334981,0
6559,-0.000382891,-0.455815166,-0.099629593,-0.418399859,0.022411475,0
6560,-0.001407262,-0.215097981,-0.196232673,-0.311844409,0.016124505,0
6561,0.003431683,1.382396469,-1.601758439,2.63209307,0.027694064,0
6562,-0.000191277,0.976130632,-0.00603339,-0.183917372,0.006651104,1
6563,0.083612579,2.855817963,2.357501785,3.603676442,0.242902974,0
6564,-0.003777588,-0.018506264,-0.106274343,-0.171043832,0.024790948,0
6565,0.002577948,0.314570879,0.628062708,-0.183961597,0.026787109,0
6566,-0.039684454,0.604693534,0.321764841,0.34352221,0.016400459,0
6567,0.10771007,2.170686454,0.296713437,3.118036928,0.274123501,0
6568,-0.003407812,-0.448716528,-1.135391928,-0.560459972,0.097199285,0
6569,0.001945043,1.929821734,1.218063798,0.237222783,0.01691364,0
6570,-0.001502832,0.797949689,0.302430916,0.840117301,0.00939126,0
6571,0.001349322,0.790772922,0.685066535,-0.194956079,0.091550767,0
6572,0.000110501,0.902355818,0.722867051,-0.617747959,0.007337677,0
6573,-7.76E-05,-0.000333214,-0.000101964,3.90E-05,0.000718248,0
6574,0.000570279,0.728183639,0.561585687,0.493818285,0.006695051,0
6575,0.001484204,1.397267925,-0.553029374,1.840492603,0.018241406,0
6576,0.005089117,-0.361543519,0.156958496,-0.106112864,0.033657861,0
6577,-0.000384075,1.621918433,-0.258784816,-0.221724119,0.009971582,0
6578,0.000276572,0.41682903,1.029771892,0.243528387,0.011206149,0
6579,-0.000483759,-0.009856404,-0.301149919,-0.053004745,0.024343443,0
6580,0.004088756,1.134705043,-2.79200615,1.765811478,0.02821028,0
6581,0.000444328,1.957412738,-0.103832795,1.532922234,0.01269288,0
6582,-0.004653917,1.586842086,0.746800352,2.586790991,0.023390904,0
6583,0.000104105,1.109826761,-0.03550147,1.738788353,0.012608365,0
6584,-0.000640185,0.944526036,0.174914276,0.708116387,0.006066704,0
6585,-3.90E-05,0.002705903,0.002463268,0.0025001,0.001069543,0
6586,0.003741344,0.269480303,0.361284992,0.872485521,0.040981381,0
6587,0.002883699,2.667756418,1.571315809,1.232690633,0.043178979,0
6588,-0.000867932,1.090874337,0.69398884,0.997191607,0.006093471,0
6589,-0.000126153,0.00082808,0.000384754,0.000357108,0.0006861,1
6590,0.001466256,1.295402026,0.691978115,1.136099604,0.02022563,0
6591,-0.00011128,0.026401625,0.002269908,0.0032828,0.002214491,0
6592,-0.00016246,-0.245723877,0.241713965,-0.212725729,0.012074182,1
6593,0.000752931,1.421437367,-1.347008736,-0.329404008,0.010294805,0
6594,-0.002991851,1.733531996,1.260937653,2.62009746,0.011765609,0
6595,-0.031506111,0.065610366,0.084486808,0.038179357,0.010221833,0
6596,-0.001986927,-0.654719555,0.334609378,0.178166056,0.015645857,0
6597,-0.000637452,0.568719184,-0.0303582,0.758313908,0.007702029,0
6598,0.004291219,-1.048727595,-1.359687198,-1.457493549,0.058414083,1
6599,-0.000146582,0.105430553,0.119128168,0.0951511,0.007056451,1
6600,-0.00037225,-0.001758257,-0.010050452,-0.11757891,0.007827709,1
6601,-0.000528332,1.163458234,-0.989098057,-0.480845786,0.007045071,0
6602,0.002856124,-3.010617724,-2.220715765,-2.002610721,0.093004605,0
6603,5.87E-05,0.069314632,0.063874792,0.08329899,0.006704119,0
6604,0.001262475,1.74817067,-0.555796449,0.983685795,0.018914652,0
6605,-0.000206629,0.145769576,0.089447697,0.078367997,0.008786022,0
6606,-0.000385102,0.778448003,-0.127678553,1.390729224,0.009428767,0
6607,0.003506267,1.414905919,-3.014081423,1.613161112,0.037079845,1
6608,0.00230145,2.120592872,2.134625765,1.597327288,0.023987324,1
